"429","168","1685","209.24","209.24","209.24","0.00"
"430","169","1676","4793.00","4793.00","4793.00","0.00"
"431","170","1709","9820.69","4455.96","3897.00","558.96"
"432","171","1709","9820.69","558.96","558.96","0.00"
"433","171","1718","81469.76","81469.76","81469.76","0.00"
"434","171","1720","3784.17","3784.17","3784.17","0.00"
"435","171","1728","11035.85","11035.85","11035.85","0.00"
"436","171","1747","40361.81","40361.81","8151.26","32210.55"
"437","172","1747","40361.81","32210.55","4113.35","28097.20"
"438","174","1716","19527.00","19035.50","19035.50","0.00"
"439","174","1721","13154.91","13154.91","13154.91","0.00"
"440","174","1733","7841.48","7841.48","7841.48","0.00"
"441","174","1737","3946.05","3946.05","3946.05","0.00"
"442","174","1739","4023.78","4023.78","4023.78","0.00"
"443","174","1741","4436.88","4436.88","4436.88","0.00"
"444","175","1744","8130.00","8130.00","8130.00","0.00"
"445","176","1725","3000.00","3000.00","3000.00","0.00"
"446","176","1726","1760.00","1760.00","1760.00","0.00"
"447","176","1740","3625.00","3625.00","3625.00","0.00"
"448","177","1706","1217.42","1217.42","1217.42","0.00"
"449","177","1707","576.40","576.40","576.40","0.00"
"450","178","1766","2708.00","2708.00","2620.00","88.00"
"451","179","1747","40361.81","28097.20","6701.19","21396.01"
"452","180","1804","552.29","552.29","552.29","0.00"
"453","181","1823","4749.07","4749.07","252.61","4496.46"
"454","182","1747","40361.81","21396.01","3384.14","18011.87"
"455","183","1732","4515.05","4515.05","4515.05","0.00"
"456","184","1617","2434.90","2434.90","2434.90","0.00"
"457","185","1747","40361.81","18011.87","1245.00","16766.87"
"458","186","1836","2338.80","2338.80","2338.80","0.00"
"459","187","1735","1656.96","1656.96","1656.96","0.00"
"460","187","1769","4409.00","4409.00","4409.00","0.00"
"461","187","1777","268.00","268.00","268.00","0.00"
"462","187","1778","995.00","995.00","995.00","0.00"
"463","188","1814","7829.00","7829.00","7829.00","0.00"
"464","189","1747","40361.81","16766.87","16766.87","0.00"
"465","189","1755","26558.31","26558.31","26558.31","0.00"
"466","189","1763","37420.92","37420.92","37420.92","0.00"
"467","189","1772","6334.08","6334.08","6334.08","0.00"
"468","189","1786","30368.67","30368.67","13614.82","16753.85"
"469","190","1840","4000.00","4000.00","4000.00","0.00"
"470","191","1786","30368.67","16753.85","16753.85","0.00"
"471","191","1789","3479.70","3479.70","3479.70","0.00"
"472","191","1793","13642.95","13642.95","4766.45","8876.50"
"473","192","1748","18026.75","18026.75","18026.75","0.00"
"474","192","1753","278.97","278.97","278.97","0.00"
"475","192","1754","15322.24","15322.24","15322.24","0.00"
"476","192","1758","22959.18","22959.18","22959.18","0.00"
"477","193","1793","13642.95","8876.50","8876.50","0.00"
"478","193","1800","8036.64","8036.64","7562.00","474.64"
"479","194","1800","8036.64","474.64","474.64","0.00"
"480","194","1801","14229.24","14229.24","3650.36","10578.88"
