"136","5150.00","0.00","11183.60","2064.00","/","3","1","7/29/2014 18:33:06"
"137","7085.00","0.00","1439.00","0.00","/","3","1","7/30/2014 18:54:46"
"138","15190.50","18550.00","2314.20","15820.00","/","3","1","7/31/2014 19:42:28"
"139","15670.00","0.00","420.80","1917.25","/","3","1","8/1/2014 19:12:00"
"140","13986.60","3035.00","421.80","0.00",".","5","1","8/2/2014 16:15:18"
"141","26222.00","0.00","4525.04","950.00","/","3","1","8/4/2014 19:12:36"
"142","12020.00","0.00","0.00","8044.00","/","3","1","8/5/2014 19:12:07"
"143","6412.00","0.00","0.00","6204.00","/","3","1","8/6/2014 18:56:27"
"144","11540.00","17419.00","7226.39","10302.00","/","3","1","8/7/2014 19:15:39"
"145","3620.00","6521.00","1592.67","5646.00","/","3","1","8/8/2014 19:16:56"
"146","7134.75","0.00","2873.55","0.00",".","5","1","8/9/2014 15:57:04"
"147","15516.00","6278.00","3839.00","0.00","Cierre de tarjeta de credito del dia sabado no se realizo, por lo que el boucher no concuerda con lo reportado en tarjeta de este dia","2","1","8/11/2014 18:31:27"
"148","9805.00","10644.00","3695.00","3680.00","/","3","1","8/12/2014 18:56:43"
"149","15641.00","0.00","240.55","2480.00","/","3","1","8/13/2014 18:29:07"
"150","3310.00","0.00","0.00","10000.00","/","3","1","8/14/2014 18:23:20"
"151","7850.00","1164.50","10370.64","7080.50",".","5","1","8/16/2014 16:23:04"
"152","6840.00","5983.00","2099.75","1252.00","/","3","1","8/18/2014 18:33:42"
"153","10017.00","6130.00","2285.51","1900.00","/","3","1","8/19/2014 18:53:52"
"154","320.00","308.04","182.15","1535.00","/","3","1","8/20/2014 18:26:43"
"155","8937.00","2155.00","473.00","49895.00","/","3","1","8/21/2014 18:38:51"
"156","21275.00","950.00","1145.03","150.00","/","3","1","8/22/2014 18:52:35"
"157","4113.55","0.00","8033.32","850.00",".","5","1","8/23/2014 16:15:45"
"158","4590.00","0.00","934.95","7095.00","/","3","1","8/25/2014 18:29:28"
"159","5770.00","1415.00","530.29","1249.00","/","3","1","8/26/2014 18:31:30"
"160","9235.00","1062.00","494.47","215.00","/","3","1","8/27/2014 18:36:35"
"161","12417.00","4185.00","214.00","28860.00","/","3","1","8/28/2014 18:32:25"
"162","2128.00","0.00","1174.00","425.00","/","3","1","8/29/2014 18:25:47"
"163","9751.50","1747.00","314.00","0.00",".","5","1","8/30/2014 16:04:19"
"164","1832.00","3400.00","429.00","150.00","/","3","1","9/1/2014 18:41:03"
"165","11900.00","3785.00","770.64","0.00","/","3","1","9/2/2014 19:15:10"
"166","6605.00","800.00","646.64","0.00","/","3","1","9/3/2014 18:38:43"
"167","4945.00","4286.00","378.78","1945.00","/","3","1","9/4/2014 18:31:52"
"168","11888.50","239.00","4916.82","51535.00","/","3","1","9/5/2014 18:33:06"
